GeneName,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,status
SYMPK,2372.823007,-0.174770763,0.138237587,-1.264278163,0.206130205,0.565507091,OK
SYN1,1.416464494,-0.14025232,1.770567018,-0.079213223,0.936863027,NaN,Low
SYN2,3.748578065,0.378090206,1.106471215,0.341708127,0.732570556,NaN,Low
SYN3,0.36903658,-2.449420932,3.5768533,-0.684797705,0.493471584,NaN,Low
SYNC,313.0936302,0.079442906,0.165793056,0.479169078,0.63181835,0.848700051,OK
SYNCRIP,3157.003927,0.316039632,0.142798244,2.213189914,0.026884555,0.341423819,OK
SYNDIG1,37.98107738,-0.257914191,0.371225677,-0.694763876,0.48720329,0.767093872,OK
SYNDIG1L,0.311437026,-1.756440669,4.069089191,-0.431654502,0.66599254,NaN,Low
SYNE1,1135.984909,-0.677758891,0.154859144,-4.376615244,1.21E-05,0.002344262,OK
SYNE1-AS1,1.830797298,0.839628768,1.580603969,0.531207554,0.595274959,NaN,Low
SYNE2,1026.215567,-0.385668407,0.155697375,-2.477038595,0.013247758,0.29508531,OK
SYNE3,14.81906619,-0.447657093,0.558933803,-0.800912543,0.423182278,0.727608429,OK
SYNE4,11.16927479,0.434157697,0.675869191,0.642369415,0.520633353,NaN,Low
SYNGAP1,196.8814423,-0.094362163,0.183820438,-0.513338802,0.607714346,0.83647933,OK
SYNGR1,207.8585482,0.098146589,0.209048874,0.469491116,0.638718633,0.852167334,OK
SYNGR2,2688.491914,-0.269587408,0.13685919,-1.969815893,0.048859474,0.389780547,OK
SYNGR3,240.3364888,0.1671789,0.193008748,0.866172657,0.386395486,0.70001946,OK
SYNGR4,9.41855369,0.077599063,0.711587176,0.109050676,0.913162296,NaN,Low
SYNJ1,84.38088805,0.052281393,0.289796552,0.180407228,0.85683288,0.94844181,OK
SYNJ2,1711.514505,-0.118892939,0.115389479,-1.030362037,0.302840087,0.642910987,OK
SYNJ2-IT1,0,NaN,NaN,NaN,NaN,NaN,Low
SYNJ2BP,674.5719068,0.162673758,0.181777196,0.894907401,0.37083659,0.688848246,OK
SYNJ2BP-COX16,9.631872387,-1.545725955,3.47533934,-0.444769792,0.656486127,NaN,Low
SYNM,1930.548092,-0.273149486,0.12935076,-2.111696021,0.034712531,0.35524754,OK
SYNPO,1639.802604,-0.016939549,0.1590307,-0.106517478,0.915171789,0.967937481,OK
SYNPO2,271.968851,0.023449727,0.17286603,0.135652601,0.89209592,0.960306306,OK
SYNPO2L,0,NaN,NaN,NaN,NaN,NaN,Low
SYNPR,0,NaN,NaN,NaN,NaN,NaN,Low
SYNPR-AS1,0,NaN,NaN,NaN,NaN,NaN,Low
SYNRG,751.4442317,0.008700513,0.153554713,0.05666067,0.954815505,0.982794674,OK
SYP,62.41486985,-0.471614486,0.30166804,-1.56335582,0.117968926,0.480363403,OK
SYP-AS1,0,NaN,NaN,NaN,NaN,NaN,Low
SYPL1,1404.241523,0.29850657,0.186277392,1.602484159,0.109048588,0.471813809,OK
SYPL2,2.326458316,-0.965169033,1.41313541,-0.682998264,0.494607939,NaN,Low
SYS1,499.231968,-0.01156795,0.144651474,-0.079971186,0.936260173,0.97485629,OK
SYS1-DBNDD2,4.831678062,0.273866749,1.205799306,0.227124653,0.820326815,NaN,Low
SYT1,256.7922795,0.519414238,0.201463418,2.578206227,0.009931471,0.265860186,OK
SYT10,0,NaN,NaN,NaN,NaN,NaN,Low
SYT11,85.48278531,0.316798875,0.258740118,1.224390237,0.220805051,0.576245279,OK
SYT12,151.8857189,-0.130203868,0.214604189,-0.606716337,0.544039179,0.800452977,OK
SYT13,610.7887316,0.056552153,0.139665442,0.404911563,0.685542518,0.876171221,OK
SYT14,0,NaN,NaN,NaN,NaN,NaN,Low
SYT14P1,0,NaN,NaN,NaN,NaN,NaN,Low
SYT15,121.5909614,-0.191925624,0.229517461,-0.836213608,0.403034744,0.7127715,OK
SYT16,1.065835401,0.218162588,2.093364015,0.104216269,0.916997723,NaN,Low
SYT17,301.0722495,0.06834483,0.158997799,0.429847651,0.667306468,0.867315867,OK
SYT2,6.021231076,-0.386194116,0.86329954,-0.447346602,0.654624824,NaN,Low
SYT3,21.27064921,0.191598795,0.486108758,0.394148,0.693471774,0.87969067,OK
SYT4,0.127128243,0.255895622,4.080472857,0.062712247,0.949995645,NaN,Low
SYT5,1.87064283,0.163844383,1.581070186,0.103628785,0.917463943,NaN,Low
SYT6,12.12698568,-0.38551294,0.610048781,-0.631937891,0.527427463,NaN,Low
SYT7,28.50065265,0.15373547,0.412562786,0.372635331,0.709419873,0.886169487,OK
SYT8,0,NaN,NaN,NaN,NaN,NaN,Low
SYT9,6.743636569,0.57066462,0.828038184,0.689176696,0.49071208,NaN,Low
SYTL1,3.194165847,-0.610338834,1.28040869,-0.476675017,0.633593555,NaN,Low
SYTL2,267.5379106,0.427329611,0.194904534,2.192507285,0.028342898,0.342965902,OK
SYTL3,21.87517123,-0.328433534,0.472972217,-0.694403438,0.487429238,0.767093872,OK
SYTL4,145.0728931,0.187369785,0.20340208,0.921179297,0.356956825,0.678432252,OK
SYTL5,15.98374693,-0.027791526,0.549069224,-0.050615705,0.959631748,0.984508411,OK
SYVN1,752.7047714,-0.228557875,0.152475276,-1.498983188,0.133877994,0.498511318,OK
SZRD1,2243.856038,-0.156878379,0.128021488,-1.225406617,0.220422055,0.575940783,OK
SZT2,690.0283548,-0.266857289,0.147271321,-1.812011239,0.06998446,0.427198678,OK
SZT2-AS1,10.1316043,-0.918182931,0.768209399,-1.195224808,0.231999208,NaN,Low
TAAR1,0,NaN,NaN,NaN,NaN,NaN,Low
TAAR2,0,NaN,NaN,NaN,NaN,NaN,Low
TAAR3P,0,NaN,NaN,NaN,NaN,NaN,Low
TAAR5,0,NaN,NaN,NaN,NaN,NaN,Low
TAAR6,0,NaN,NaN,NaN,NaN,NaN,Low
TAAR8,0,NaN,NaN,NaN,NaN,NaN,Low
TAAR9,0,NaN,NaN,NaN,NaN,NaN,Low
TAB1,436.3840592,-0.272282272,0.162940469,-1.671053691,0.094711073,0.454450479,OK
TAB2,823.5091797,0.392557082,0.156980416,2.500675519,0.012395669,0.286017035,OK
TAB2-AS1,0,NaN,NaN,NaN,NaN,NaN,Low
TAB3,399.5324218,0.019634132,0.158332439,0.124005743,0.901310728,0.963597004,OK
TAB3-AS1,0,NaN,NaN,NaN,NaN,NaN,Low
TAC1,0,NaN,NaN,NaN,NaN,NaN,Low
TAC3,0.335894307,1.542545801,3.672240483,0.420055769,0.674444713,NaN,Low
TAC4,1.734210193,-0.847185003,1.600647588,-0.529276406,0.59661372,NaN,Low
TACC1,1784.744267,0.042738638,0.128595025,0.332350629,0.739624514,0.901697408,OK
TACC2,1407.878446,-0.243428104,0.127005858,-1.916668317,0.055280083,0.40376757,OK
TACC3,2197.1297,-0.201821103,0.147856991,-1.364975042,0.172260894,0.534864974,OK
TACO1,686.3201007,-0.150259764,0.147524704,-1.018539678,0.308421555,0.646166449,OK
TACR1,4.209367908,-0.667630663,1.014303634,-0.658215786,0.510399483,NaN,Low
TACR2,2.418000517,-0.828903159,1.400425592,-0.591893753,0.553921737,NaN,Low
TACR3,0,NaN,NaN,NaN,NaN,NaN,Low
TACSTD2,0,NaN,NaN,NaN,NaN,NaN,Low
TADA1,242.4580608,0.051880636,0.17903603,0.289777631,0.771986362,0.914902281,OK
TADA2A,211.5297193,0.261062202,0.186665783,1.398554138,0.161946727,0.525934655,OK
TADA2B,420.4925738,-0.092303892,0.156911272,-0.588255331,0.556360923,0.806055503,OK
TADA3,1621.224541,-0.170255307,0.15053749,-1.130982767,0.258062345,0.607499264,OK
TAF1,811.5289318,0.016050825,0.137556606,0.116685233,0.907109493,0.965248447,OK
TAF10,1440.079456,-0.106645208,0.156758782,-0.680314085,0.496305608,0.772543725,OK
TAF11,298.3802282,0.06325938,0.168841994,0.374666152,0.707908768,0.885878295,OK
TAF12,267.5427867,0.33568498,0.181270085,1.851849849,0.064047387,0.41779642,OK
TAF13,69.7527979,0.215789144,0.290448982,0.742950253,0.4575118,0.748850257,OK
TAF15,4869.391806,0.009425389,0.111668508,0.084405076,0.932734372,0.974165381,OK
TAF1A,137.0401779,0.52825978,0.226959835,2.327547422,0.019936148,0.322650453,OK
TAF1A-AS1,16.74013525,0.10461845,0.52220883,0.200338339,0.84121598,0.941599485,OK
TAF1B,485.4504778,0.387083915,0.186595181,2.074458264,0.038036771,0.360657788,OK
TAF1C,635.9131975,-0.354768894,0.155824966,-2.27671408,0.022803305,0.326802622,OK
TAF1D,564.324851,0.578337232,0.204124584,2.83325614,0.004607645,0.201589399,OK
TAF1L,0.48392991,2.05142163,3.188113487,0.643459412,0.519926043,NaN,Low
TAF2,707.2525636,0.427855258,0.170235512,2.513313777,0.01196029,0.282257865,OK
TAF3,214.9699921,-0.024273836,0.188745872,-0.128605917,0.897669484,0.962729667,OK
TAF4,295.1412477,-0.050348885,0.159911791,-0.314854112,0.752872424,0.907553272,OK
TAF4B,122.0970959,0.196886985,0.223671123,0.880252143,0.378722732,0.694455682,OK
TAF5,127.4445681,0.12719559,0.214209722,0.593789997,0.55265258,0.804079675,OK
TAF5L,477.5823063,-0.065415534,0.14061655,-0.465205082,0.6417846,0.853831285,OK
TAF6,1286.98378,-0.169155106,0.147802011,-1.144470936,0.252428384,0.602799513,OK
TAF6L,328.5766735,-0.299813638,0.169897968,-1.764668775,0.077619449,0.43447469,OK
TAF7,1925.544123,0.238679084,0.134390065,1.77601732,0.075730062,0.431466772,OK
TAF7L,0.25753424,-0.622877883,4.072793737,-0.15293627,0.878448533,NaN,Low
TAF8,286.363009,-0.167420676,0.167977675,-0.996684092,0.318917874,0.652525992,OK
TAF9,1150.365067,0.255651014,0.148059509,1.726677435,0.08422561,0.445572764,OK
TAF9B,284.6135369,0.182034689,0.241707402,0.753120042,0.451377782,0.744344111,OK
TAGAP,0,NaN,NaN,NaN,NaN,NaN,Low
TAGLN,276.8644194,-0.587475661,0.188839954,-3.110971209,0.001864731,0.129481459,OK
TAGLN2,12706.52884,-0.288098455,0.122132168,-2.358907248,0.018328836,0.316660884,OK
TAGLN3,0,NaN,NaN,NaN,NaN,NaN,Low
TAL1,0.600027375,-0.711416611,2.644422378,-0.269025333,0.787910188,NaN,Low
TAL2,1.988869506,1.404580065,1.633419342,0.859901698,0.389843233,NaN,Low
TALAM1,727.8822877,0.244361362,0.415895864,0.5875542,0.55683156,0.80637218,OK
TALDO1,7944.416599,-0.227134113,0.119043677,-1.907989726,0.056392544,0.405323544,OK
TAMM41,157.7999922,-0.090699026,0.198473222,-0.456983695,0.647682765,0.856970404,OK
TANC1,676.3754347,0.033975745,0.133255733,0.254966477,0.798748991,0.927513542,OK
TANC2,1341.520538,-0.020775639,0.120514963,-0.172390538,0.863130511,0.950718473,OK
TANGO2,404.2755292,-0.255206826,0.151949399,-1.679551404,0.09304463,0.454450479,OK
TANGO6,515.0417816,0.004295767,0.140776095,0.03051489,0.975656418,0.990129443,OK
TANK,697.2705816,0.489903016,0.195212705,2.509585713,0.012087288,0.282257865,OK
TAOK1,1622.397641,0.158629505,0.179445064,0.884000382,0.376696006,0.693487415,OK
TAOK2,1662.517122,-0.190751799,0.147671097,-1.291734153,0.196449226,0.557310277,OK
TAOK3,508.0930367,0.133841074,0.148154325,0.903389586,0.366319165,0.685773633,OK
TAP1,927.9060761,0.256710024,0.141748128,1.811029383,0.070136303,0.427371256,OK
TAP2,800.6068184,0.224299452,0.144709676,1.54999623,0.121142421,0.483929847,OK
TAPBP,1851.610284,-0.05855579,0.128364688,-0.456167429,0.648269585,0.856970404,OK
TAPBPL,46.92130138,0.243359192,0.356519775,0.682596616,0.494861773,0.771396725,OK
TAPT1,211.8038264,0.304052179,0.21727853,1.399365966,0.161703267,0.5259026,OK
TAPT1-AS1,32.60107918,-0.167636499,0.415220292,-0.403729062,0.686411966,0.87662079,OK
TARBP1,646.636306,-0.001933447,0.135339601,-0.014285891,0.988601896,0.99496017,OK
TARBP2,537.514342,-0.246462876,0.162604333,-1.515721458,0.129589799,0.493078684,OK
TARDBP,3163.740468,0.210849313,0.130883938,1.610964003,0.107187568,0.469816985,OK
TARID,13.6752405,0.287663373,0.622441452,0.462153302,0.643971388,0.8550457,OK
TARM1,0,NaN,NaN,NaN,NaN,NaN,Low
TARP,0,NaN,NaN,NaN,NaN,NaN,Low
TARS,3967.032663,0.283038092,0.138653406,2.041335295,0.041217511,0.368589225,OK
TARS2,776.2492767,-0.081611945,0.150099695,-0.543718257,0.586635367,0.825043864,OK
TARSL2,197.2875312,0.126495683,0.190424749,0.664281737,0.506510007,0.777370192,OK
TAS1R1,0.237531992,-1.756440669,4.069089191,-0.431654502,0.66599254,NaN,Low
TAS1R2,0,NaN,NaN,NaN,NaN,NaN,Low
TAS1R3,12.28484768,0.077343673,0.624520089,0.123844972,0.901438023,NaN,Low
TAS2R1,0,NaN,NaN,NaN,NaN,NaN,Low
TAS2R10,0.34582321,0.13379858,3.688388519,0.03627562,0.97106259,NaN,Low
TAS2R13,0.127128243,0.255895622,4.080472857,0.062712247,0.949995645,NaN,Low
TAS2R14,5.129207285,-2.304388647,1.133761873,-2.032515558,0.04210149,NaN,Low
TAS2R16,0,NaN,NaN,NaN,NaN,NaN,Low
TAS2R19,1.038482831,0.095582065,2.104919612,0.045408891,0.963781394,NaN,Low
TAS2R20,8.420752631,0.027389911,0.771922742,0.03548271,0.971694833,NaN,Low
TAS2R3,0.673832418,1.296376354,2.644986633,0.490125862,0.624044838,NaN,Low
TAS2R30,0.104383032,0.255895622,4.080472857,0.062712247,0.949995645,NaN,Low
TAS2R31,2.492544884,1.149532301,1.347663698,0.852981573,0.393669523,NaN,Low
TAS2R38,0,NaN,NaN,NaN,NaN,NaN,Low
TAS2R39,0,NaN,NaN,NaN,NaN,NaN,Low
TAS2R4,1.599819492,-1.671249325,1.666881057,-1.002620624,0.316043941,NaN,Low
TAS2R40,0,NaN,NaN,NaN,NaN,NaN,Low
TAS2R41,0,NaN,NaN,NaN,NaN,NaN,Low
TAS2R42,0.130373766,-1.622020315,4.07370695,-0.398168139,0.69050625,NaN,Low
TAS2R43,0,NaN,NaN,NaN,NaN,NaN,Low
TAS2R46,0,NaN,NaN,NaN,NaN,NaN,Low
TAS2R5,9.874637637,-0.113641875,0.66350829,-0.171274235,0.864008138,NaN,Low
TAS2R50,0.425025594,0.364961418,3.167095055,0.115235385,0.908258552,NaN,Low
TAS2R60,0,NaN,NaN,NaN,NaN,NaN,Low
TAS2R7,0,NaN,NaN,NaN,NaN,NaN,Low
TAS2R8,0,NaN,NaN,NaN,NaN,NaN,Low
TAS2R9,0,NaN,NaN,NaN,NaN,NaN,Low
TASP1,204.2442427,0.060327224,0.185205863,0.325730637,0.744628162,0.903911529,OK
TAT,2.529292026,0.223334062,1.337749935,0.166947541,0.867411326,NaN,Low
TAT-AS1,0.595688272,-0.043567445,3.021111821,-0.014420997,0.988494108,NaN,Low
TATDN1,437.0452748,0.609721108,0.229382433,2.658098528,0.007858292,0.241626332,OK
TATDN2,1105.317277,0.006373135,0.143571573,0.044389952,0.964593571,0.986328441,OK
TATDN3,204.8929119,0.132897595,0.217207931,0.611845042,0.540640286,0.798133155,OK
TAX1BP1,2537.641615,0.440409053,0.173004625,2.545649006,0.01090748,0.274173402,OK
TAX1BP3,2828.523927,-0.29989745,0.138433218,-2.166369139,0.03028299,0.347111763,OK
TAZ,629.3894969,-0.15073282,0.163496769,-0.921931492,0.356564311,0.678159119,OK
TBATA,0,NaN,NaN,NaN,NaN,NaN,Low
TBC1D1,720.9809858,0.020105281,0.139220685,0.144413027,0.885174331,0.958155028,OK
TBC1D10A,212.1020723,-0.253930263,0.203686781,-1.24667031,0.212518409,0.569420513,OK
TBC1D10B,962.4701715,-0.198258813,0.154816042,-1.280608977,0.200331045,0.56002194,OK
TBC1D10C,3.925517084,-1.193856184,1.076334876,-1.109186565,0.267349707,NaN,Low
TBC1D12,191.5430107,0.072859445,0.199838157,0.364592256,0.715415796,0.890203422,OK
TBC1D13,695.174202,-0.226212751,0.15360214,-1.472718745,0.14082689,0.505662782,OK
TBC1D14,1395.347734,-0.133349888,0.118421677,-1.126059786,0.260140214,0.609351148,OK
TBC1D15,572.9401433,0.418057127,0.194725315,2.146906923,0.031800692,0.348578539,OK
TBC1D16,1465.69692,-0.274383143,0.139404688,-1.968249037,0.049039391,0.390194193,OK
TBC1D17,688.6613796,-0.142946878,0.154138576,-0.92739197,0.353723059,0.676916744,OK
TBC1D19,87.68048281,0.345587629,0.300652961,1.14945693,0.250367617,0.601025785,OK
TBC1D2,624.9295256,-0.081288597,0.162974205,-0.498781985,0.61793298,0.84125396,OK
TBC1D20,1445.762076,-0.021392103,0.122758743,-0.174261338,0.861660082,0.950080211,OK
TBC1D21,0,NaN,NaN,NaN,NaN,NaN,Low
TBC1D22A,457.6645338,-0.144681367,0.160298824,-0.902572853,0.36675264,0.685773633,OK
TBC1D22A-AS1,0.297830274,-0.661152634,3.920256853,-0.168650336,0.866071685,NaN,Low
TBC1D22B,250.8910649,-0.113000478,0.183007272,-0.617464418,0.536928444,0.795442057,OK
TBC1D23,388.0904983,0.263190882,0.206622386,1.273777185,0.202742393,0.561802349,OK
TBC1D24,241.2423564,-0.122087657,0.173300055,-0.704487123,0.481129466,0.763425768,OK
TBC1D25,320.3685177,-0.253376948,0.165984689,-1.526507948,0.126883412,0.490274595,OK
TBC1D26,0.846134108,-0.870179241,2.387405798,-0.364487362,0.71549411,NaN,Low
TBC1D27P,0,NaN,NaN,NaN,NaN,NaN,Low
TBC1D28,0,NaN,NaN,NaN,NaN,NaN,Low
TBC1D29,0.565693512,0.090481797,3.100696468,0.02918112,0.976720139,NaN,Low
TBC1D2B,853.5544255,-0.033732779,0.142525098,-0.236679569,0.812905387,0.931335487,OK
TBC1D3,15.90752255,-0.648312978,2.447878513,-0.264846876,0.791127424,0.923943446,OK
TBC1D30,43.02366415,-0.030228424,0.353479763,-0.085516704,0.931850616,0.973776079,OK
TBC1D31,220.9856324,0.547504549,0.212691972,2.574166502,0.01004819,0.266020394,OK
TBC1D32,46.40319883,0.341681191,0.386200962,0.884723822,0.376305604,0.693237415,OK
TBC1D3B,0.313149097,1.448724821,4.015268631,0.36080396,0.718246003,NaN,Low
TBC1D3C,0,NaN,NaN,NaN,NaN,NaN,Low
TBC1D3D,0,NaN,NaN,NaN,NaN,NaN,Low
TBC1D3E,412.5347288,-0.203619294,0.174295802,-1.168239809,0.242710047,0.594825307,OK
TBC1D3F,1.0943498,0.341990836,2.419301193,0.141359346,0.887586069,NaN,Low
TBC1D3G,0,NaN,NaN,NaN,NaN,NaN,Low
TBC1D3H,0,NaN,NaN,NaN,NaN,NaN,Low
TBC1D3I,0,NaN,NaN,NaN,NaN,NaN,Low
TBC1D3J,0,NaN,NaN,NaN,NaN,NaN,Low
TBC1D3K,0,NaN,NaN,NaN,NaN,NaN,Low
TBC1D3L,0,NaN,NaN,NaN,NaN,NaN,Low
TBC1D3P1-DHX40P1,101.3075921,0.715902085,1.524593524,0.46956915,0.63866287,0.852167334,OK
TBC1D3P2,3.676286047,-1.412055227,1.1962352,-1.180416048,0.237834782,NaN,Low
TBC1D3P5,0,NaN,NaN,NaN,NaN,NaN,Low
TBC1D4,637.0187823,0.015254007,0.136590242,0.111677137,0.911079408,0.966570007,OK
TBC1D5,1289.382171,0.058049737,0.122150206,0.475232408,0.63462133,0.85011596,OK
TBC1D7,377.5949144,-0.347213754,0.154526389,-2.246954431,0.02464294,0.33267182,OK
TBC1D7-LOC100130357,2.92443426,1.145507092,1.399167365,0.818706269,0.412954019,NaN,Low
TBC1D8,2475.485955,0.025954061,0.121919068,0.212879421,0.831421014,0.9374661,OK
TBC1D8-AS1,15.67225859,-0.089755159,0.545492388,-0.164539709,0.86930629,0.9531075,OK
TBC1D8B,127.6194301,0.513723759,0.287008306,1.789926454,0.073465735,0.429203243,OK
TBC1D9,466.9435299,0.046226233,0.147198138,0.314040878,0.753489992,0.907628097,OK
TBC1D9B,3452.293527,-0.095686224,0.144080263,-0.664117501,0.50661511,0.777396089,OK
TBCA,1665.662104,0.50822119,0.167986102,3.025376401,0.002483239,0.15228294,OK
TBCB,3216.576203,-0.192879137,0.130028845,-1.48335654,0.137979708,0.503337551,OK
TBCC,267.486258,0.049354253,0.173286469,0.284813081,0.77578735,0.91608717,OK
TBCCD1,135.293548,0.245962831,0.214028941,1.149203604,0.250472035,0.601025785,OK
TBCD,2041.870702,-0.234019385,0.143908776,-1.626164793,0.103914604,0.465094762,OK
TBCE,981.8195036,0.181310621,0.137576974,1.317884927,0.187542172,0.549075083,OK
TBCEL,182.4285853,0.287879846,0.220745081,1.304128024,0.192189935,0.5533997,OK
TBCK,185.6368671,0.195647435,0.225733448,0.866718853,0.386096073,0.70001946,OK
TBILA,22.95923012,0.034222264,0.470746315,0.07269789,0.942046528,0.976921194,OK
TBK1,802.7523244,0.483410315,0.18807937,2.570246352,0.010162622,0.266267496,OK
TBKBP1,125.2899199,0.149851104,0.239492997,0.625701405,0.531510811,0.793223088,OK
TBL1X,906.2791772,0.01506889,0.132144159,0.114033723,0.909211061,0.965597892,OK
TBL1XR1,627.8393483,0.378915627,0.194192512,1.951237063,0.051028852,0.394946734,OK
TBL1Y,0,NaN,NaN,NaN,NaN,NaN,Low
TBL2,883.9450695,-0.110835105,0.129490683,-0.855931123,0.392035879,0.703927256,OK
TBL3,821.4014558,-0.316225259,0.145202084,-2.177828659,0.029418795,0.346280528,OK
TBP,214.7683933,0.157226918,0.180126077,0.872871495,0.382733125,0.697433913,OK
TBPL1,223.45056,0.325421337,0.22049463,1.475869673,0.139978882,0.505483423,OK
TBPL2,0,NaN,NaN,NaN,NaN,NaN,Low
TBR1,0.660522247,-1.919822281,2.756362264,-0.696505792,0.486112132,NaN,Low
TBRG1,423.4231584,0.114192034,0.158079442,0.722371187,0.470066297,0.755636151,OK
TBRG4,1924.684314,-0.164447904,0.141609609,-1.161276449,0.245529494,0.597587003,OK
TBX1,44.29305745,0.166408085,0.367404024,0.452929403,0.650599578,0.857637523,OK
TBX10,0.294764775,1.303004106,3.901912919,0.333939822,0.738424969,NaN,Low
TBX15,0.356394733,1.618827229,3.590155861,0.450907228,0.652056414,NaN,Low
TBX18,493.8684223,0.183058549,0.175546668,1.042791361,0.297044933,0.639553051,OK
TBX18-AS1,0.571099683,-1.42531197,2.884919511,-0.494056061,0.621266588,NaN,Low
TBX19,26.74137711,-0.441043972,0.434814182,-1.014327477,0.310426517,0.647288498,OK
TBX2,103.6253478,-0.295339439,0.269345392,-1.09650823,0.272856424,0.621077972,OK
TBX2-AS1,46.67727349,-0.368393874,0.325923535,-1.130307676,0.258346601,0.607869103,OK
TBX20,24.46103334,-0.02414636,0.45514107,-0.053052474,0.957690099,0.983925213,OK
TBX21,0,NaN,NaN,NaN,NaN,NaN,Low
TBX22,0,NaN,NaN,NaN,NaN,NaN,Low
TBX3,571.1407672,-0.08231976,0.140580298,-0.585571104,0.558163772,0.807099478,OK
TBX4,3.785018069,0.788427941,1.135867114,0.694119877,0.487607034,NaN,Low
TBX5,0,NaN,NaN,NaN,NaN,NaN,Low
TBX5-AS1,0,NaN,NaN,NaN,NaN,NaN,Low
TBX6,7.184988251,-0.185420769,0.792432972,-0.233989214,0.814993352,NaN,Low
TBXA2R,6.429617619,-0.331320101,0.82308395,-0.402535003,0.687290333,NaN,Low
TBXAS1,137.9602272,-0.255520624,0.206813329,-1.235513324,0.216639521,0.572241063,OK
TBXT,0,NaN,NaN,NaN,NaN,NaN,Low
TC2N,234.2997545,0.572364214,0.240932201,2.375623567,0.017519325,0.314460219,OK
TCAF1,1760.286208,0.164903072,0.123079116,1.339813586,0.180305958,0.543023413,OK
TCAF2,17.77554808,-0.340295907,0.50516792,-0.67362929,0.500547027,0.774047211,OK
TCAF2P1,3.89170515,-0.154331961,1.155397172,-0.133574813,0.893738802,NaN,Low
TCAIM,230.0356531,0.159812091,0.216484996,0.738213247,0.460384874,0.749810371,OK
TCAM1P,1.533991981,-0.846672592,1.72501923,-0.490819219,0.623554315,NaN,Low
TCAP,13.65932371,-0.722132875,0.577995389,-1.249374804,0.21152802,0.568854155,OK
TCEA1,2627.2233,0.238134398,0.152703509,1.559455967,0.118888499,0.481016094,OK
TCEA2,233.5171495,-0.054131437,0.187295627,-0.289016023,0.772569116,0.914902281,OK
TCEA3,5.044242902,0.897407792,0.981254752,0.914551282,0.360427244,NaN,Low
TCEAL1,287.7069351,0.19973625,0.195188687,1.023298291,0.306166832,0.644285903,OK
TCEAL2,0,NaN,NaN,NaN,NaN,NaN,Low
TCEAL3,222.43942,0.016630499,0.189044146,0.087971512,0.929899318,0.973268532,OK
TCEAL4,1655.967321,0.230765917,0.12593646,1.832399584,0.06689191,0.421800121,OK
TCEAL5,0.104383032,0.255895622,4.080472857,0.062712247,0.949995645,NaN,Low
TCEAL6,0,NaN,NaN,NaN,NaN,NaN,Low
TCEAL7,0,NaN,NaN,NaN,NaN,NaN,Low
TCEAL8,366.7126735,0.361063294,0.185548038,1.945928923,0.051663278,0.396920919,OK
